product_url,rxcui_scd,similarity_scd
https://www.costplusdrugs.com/medications/prednisolone-15mg-5ml-bottle-of-solution-480-prelone/,249066,0.9457193096768739
https://www.costplusdrugs.com/medications/diclofenac-sodium-1_50-bottle-of-solution-150-klofensaid-ii/,857700,0.8657718255100637
https://www.costplusdrugs.com/medications/calcipotriene-0_01-tube-of-ointment-60-dovonex/,198373,0.8918403084181783
https://www.costplusdrugs.com/medications/lactulose-10g-15ml-bottle-of-solution-473-duphalac/,1251190,0.8984782234640467
https://www.costplusdrugs.com/medications/acetic-acid-2-bottle-of-solution-15-vosol/,197305,0.929611123553971
https://www.costplusdrugs.com/medications/glycopyrrolate-1mg-5ml-bottle-of-solution-473-cuvposa/,999961,0.8531071752952301
https://www.costplusdrugs.com/medications/pilocarpine-hcl-4-bottle-of-solution-15-isopto-carpine/,2695439,0.9162945288537349
https://www.costplusdrugs.com/medications/clobetasol-propionate-0_05-solution-4-cormax-scalp-application/,861490,0.8691210300594496
https://www.costplusdrugs.com/medications/diclofenac-sodium-2-bottle-of-solution-112-pennsaid/,1487074,0.9369789901193009
https://www.costplusdrugs.com/medications/podofilox-0_50-bottle-of-solution-3_5-condylox/,582926,0.9556423026264278
https://www.costplusdrugs.com/medications/hydrocortisone-butyrate-0_10-tube-of-ointment-15-locoid/,1370758,0.9591681773128402
https://www.costplusdrugs.com/medications/metformin-hcl-500mg-5ml-bottle-of-solution-473-riomet/,861025,0.9089798125297384
https://www.costplusdrugs.com/medications/posaconazole-dr-100mg-tablet/,1482908,0.963415226279395
https://www.costplusdrugs.com/medications/galantamine-hydrobromide-4mg-ml-bottle-of-solution-100-reminyl/,860901,0.9726540752783859
https://www.costplusdrugs.com/medications/sulfacetamide-sodium-10-bottle-of-solution-15-bleph-10/,1006120,0.9585354115584107
https://www.costplusdrugs.com/medications/cyclosporine-modified-100mg-ml-bottle-of-solution-50-neoral/,835886,0.951435414527562
https://www.costplusdrugs.com/medications/nortriptyline-hcl-10mg-5ml-bottle-of-solution-473-aventyl/,312036,0.9133614991954411
https://www.costplusdrugs.com/medications/potassium-chloride-40meq-15ml-20-bottle-of-solution-473-k-sol/,2728724,0.9111801919956957
https://www.costplusdrugs.com/medications/bimatoprost-0_03-bottle-of-solution-5-latisse/,308739,0.9765146817245804
https://www.costplusdrugs.com/medications/clindamycinphosphate-1-lotion/,197519,0.9285276453170745
https://www.costplusdrugs.com/medications/peg-3350-kcl-na-bicarb-nacl-na-sulfate-240gm-bottle-of-solution-reconstituted-4000-gavilyte-c/,966920,0.8662753820101275
https://www.costplusdrugs.com/medications/peg-kcl-nacl-nasulf-na-asc-c-100gm-bottle-of-solution-reconstituted-1-moviprep/,800915,0.7174542521391778
https://www.costplusdrugs.com/medications/peg-3350-kcl-na-bicarb-nacl-420gm-bottle-of-solution-reconstituted-4000-nulytely-lemon-lime/,1718983,0.8503172979161169
https://www.costplusdrugs.com/medications/calcipotriene-betameth-diprop-0_005-0_064-tube-of-ointment-60-taclonex/,388525,0.9144108767475662
https://www.costplusdrugs.com/medications/sulfamethoxazole-trimethoprim-200-40mg-5ml-bottle-of-suspension-473-sulfatrim/,313134,0.949999360077783
https://www.costplusdrugs.com/medications/griseofulvin-microsize-125mg-5ml-bottle-of-suspension-120-grifulvin-v/,239238,0.9032175734699879
https://www.costplusdrugs.com/medications/nitrofurantoin-25mg-5ml-bottle-of-suspension-230-furadantin/,311989,0.9562749687565029
https://www.costplusdrugs.com/medications/diazoxide-50mg-ml-bottle-of-suspension-30-proglycem/,197593,0.9778099722523328
https://www.costplusdrugs.com/medications/megestrol-acetate-40mg-ml-bottle-of-suspension-240-megace-oral/,860225,0.9733422286999688
https://www.costplusdrugs.com/medications/megestrol-acetate-625mg-5ml-bottle-of-suspension-150-megace-es/,577154,0.9065782504333275
https://www.costplusdrugs.com/medications/spironolactone-25mg-5ml-bottle-of-suspension-118-carospir/,104232,0.9227327188629841
https://www.costplusdrugs.com/medications/promethazine-vc-6_25-5mg-5ml-bottle-of-syrup-473-phenergan-vc/,992432,0.8813635081018556
https://www.costplusdrugs.com/medications/promethazine-dm-6_25-15-mg_5ml-syrup-473/,991528,0.8922015674635634
https://www.costplusdrugs.com/medications/invokana-300mg-tablet-90/,1373471,0.9972690337704995
https://www.costplusdrugs.com/medications/efavirenz-emtricitab-tenofo-df-600-200-300mg-bottle-of-tablets-30-atripla/,643066,0.987853839169984
https://www.costplusdrugs.com/medications/brenzavvy-20mg/,2637859,0.9973306737635113
https://www.costplusdrugs.com/medications/nitroglycerin-sl-0_6mg-bottle-of-tablets/,198040,0.9881474783451285
https://www.costplusdrugs.com/medications/emtricitabine-tenofovir-df-167-250mg-bottle-of-tablets-30-truvada/,1744009,0.9730212951231841
https://www.costplusdrugs.com/medications/invokamet-50-500mg-tablet/,1545164,0.9945358736817684
https://www.costplusdrugs.com/medications/gefitinib-250mg-bottle-of-tablets-30-iressa/,349472,0.9326640878093414
https://www.costplusdrugs.com/medications/tavaborole-5-10ml-bottle-of-solution/,1543177,0.9152597641729268
https://www.costplusdrugs.com/medications/bismuth-subcitrate-potassium-metronidazole-tetracycline-140-125-125-mg-box-120-pylera/,1294619,0.9788039259133077
https://www.costplusdrugs.com/medications/hadlima-pushtouch-adalimumab-bwwd-40mg-0_8ml-box-of-2-auto-injectors-1_6/,2640419,0.9180105228410864
https://www.costplusdrugs.com/medications/yusimry-40mg-0_8ml-box-of-2-pen-injectors/,2640389,0.8801062820472495
https://www.costplusdrugs.com/medications/hadlima-adalimumab-bwwd-40mg-0_8ml-box-of-2-prefilled-syringes-1_6/,1726844,0.9456461806072425
https://www.costplusdrugs.com/medications/tiotropium-bromide-inhalation-powder-18mcg-30-capsules/,485032,0.8965714105508007
https://www.costplusdrugs.com/medications/duavee-0_45-20mg-30-tablets/,1441392,0.9394536139400617
https://www.costplusdrugs.com/medications/budesonide-0_5mg_2ml-inhalation-suspension-60ml/,252559,0.9855355993460319
https://www.costplusdrugs.com/medications/cyclosporine-0_05-box-of-60-vials-emulsion/,351291,0.9311553685287561
https://www.costplusdrugs.com/medications/estradioltwiceweekly-0_075mg-patch8pack/,2619681,0.8453889405595314
https://www.costplusdrugs.com/medications/estradioltwiceweekly-0_1mg-patch8pack/,310169,0.8444504220953833
https://www.costplusdrugs.com/medications/estradiol-(twice-weekly)-0_1-mg_24hr-patch-8-lyllana/,248478,0.835722785822144
https://www.costplusdrugs.com/medications/sumatriptan-succinate-6mg-0_5ml-solution-auto-injector-kit-0_5-imitrex-statdose-system/,1738576,0.9575184741013568
